MSTRG.2	Zm00001d027230
MSTRG.47350	Zm00001d019439
MSTRG.47351	Zm00001d019432
MSTRG.47364	Zm00001d019449
MSTRG.47365	Zm00001d019450
MSTRG.47366	Zm00001d019452
MSTRG.47367	Zm00001d019451
MSTRG.47368	Zm00001d019462
MSTRG.47369	Zm00001d019454
MSTRG.47370	Zm00001d019453
MSTRG.47371	Zm00001d019456
MSTRG.47372	Zm00001d019457
MSTRG.47373	Zm00001d019459
MSTRG.47374	Zm00001d019460
MSTRG.47375	Zm00001d019461
MSTRG.47376	Zm00001d019468
MSTRG.47378	Zm00001d019469
MSTRG.47381	Zm00001d019467
MSTRG.47382	Zm00001d019463
MSTRG.47384	Zm00001d019475
MSTRG.47388	Zm00001d019476
MSTRG.47390	Zm00001d019472
MSTRG.47391	Zm00001d019473
MSTRG.47393	Zm00001d019474
MSTRG.47394	Zm00001d019477
MSTRG.47397	Zm00001d019486
MSTRG.47398	Zm00001d019479
MSTRG.47399	Zm00001d019480
MSTRG.47400	Zm00001d019481
MSTRG.47401	Zm00001d019483
MSTRG.47407	Zm00001d019492
MSTRG.47408	Zm00001d019493
MSTRG.47410	Zm00001d019489
MSTRG.47411	Zm00001d019490
MSTRG.47412	Zm00001d019491
MSTRG.47420	Zm00001d019496
MSTRG.47421	Zm00001d019495
MSTRG.47435	Zm00001d019497
MSTRG.47438	Zm00001d019503
MSTRG.47440	Zm00001d019501
MSTRG.47445	Zm00001d019504
MSTRG.47446	Zm00001d019513
MSTRG.47451	Zm00001d019518
MSTRG.47453	Zm00001d019520
MSTRG.47456	Zm00001d019519
MSTRG.47457	Zm00001d019521
MSTRG.47458	Zm00001d019515
MSTRG.47459	Zm00001d019507
MSTRG.47460	Zm00001d019505
MSTRG.47465	Zm00001d019510
MSTRG.47467	Zm00001d019511
MSTRG.47469	Zm00001d019527
MSTRG.47471	Zm00001d019528
MSTRG.47472	Zm00001d019529
MSTRG.47475	Zm00001d019531
MSTRG.47476	Zm00001d019522
MSTRG.47477	Zm00001d019523
MSTRG.47480	Zm00001d019525
MSTRG.47481	Zm00001d019526
MSTRG.47483	Zm00001d019533
MSTRG.47488	Zm00001d019534
MSTRG.47491	Zm00001d019535
MSTRG.47493	Zm00001d019536
MSTRG.47495	Zm00001d019538
MSTRG.47496	Zm00001d019541
MSTRG.47498	Zm00001d019542
MSTRG.47499	Zm00001d019543
MSTRG.47501	Zm00001d019560
MSTRG.47504	Zm00001d019547
MSTRG.47505	Zm00001d019552
MSTRG.47505	Zm00001d019553
MSTRG.47506	Zm00001d019544
MSTRG.47508	Zm00001d019545
MSTRG.47508	Zm00001d019546
MSTRG.47510	Zm00001d019548
MSTRG.47511	Zm00001d019549
MSTRG.47511	Zm00001d019550
MSTRG.47512	Zm00001d019551
MSTRG.47517	Zm00001d019554
MSTRG.47518	Zm00001d019555
MSTRG.47523	Zm00001d019561
MSTRG.47530	Zm00001d019565
MSTRG.47532	Zm00001d019562
MSTRG.47535	Zm00001d019563
MSTRG.47538	Zm00001d019564
MSTRG.47540	Zm00001d019570
MSTRG.47543	Zm00001d019573
MSTRG.47547	Zm00001d019576
MSTRG.47549	Zm00001d019567
MSTRG.47549	Zm00001d019568
MSTRG.47552	Zm00001d019577
MSTRG.47555	Zm00001d019578
MSTRG.47557	Zm00001d019579
MSTRG.47562	Zm00001d019586
MSTRG.47564	Zm00001d019582
MSTRG.47566	Zm00001d019584
MSTRG.47567	Zm00001d019585
MSTRG.47568	Zm00001d019589
MSTRG.47569	Zm00001d019587
MSTRG.47571	Zm00001d019590
MSTRG.47573	Zm00001d019592
MSTRG.47575	Zm00001d019593
MSTRG.47577	Zm00001d019595
MSTRG.47580	Zm00001d019591
MSTRG.47584	Zm00001d019597
MSTRG.47586	Zm00001d019598
MSTRG.47587	Zm00001d019599
MSTRG.47588	Zm00001d019600
MSTRG.47589	Zm00001d019623
MSTRG.47591	Zm00001d019602
MSTRG.47592	Zm00001d019603
MSTRG.47593	Zm00001d019604
MSTRG.47594	Zm00001d019605
MSTRG.47595	Zm00001d019606
MSTRG.47596	Zm00001d019607
MSTRG.47597	Zm00001d019608
MSTRG.47598	Zm00001d019609
MSTRG.47599	Zm00001d019610
MSTRG.47600	Zm00001d019611
MSTRG.47601	Zm00001d019612
MSTRG.47604	Zm00001d019613
MSTRG.47605	Zm00001d019614
MSTRG.47609	Zm00001d019615
MSTRG.47610	Zm00001d019616
MSTRG.47611	Zm00001d019617
MSTRG.47613	Zm00001d019619
MSTRG.47614	Zm00001d019620
MSTRG.47615	Zm00001d019621
MSTRG.47616	Zm00001d019622
MSTRG.47617	Zm00001d019626
MSTRG.47619	Zm00001d019624
MSTRG.47620	Zm00001d019625
MSTRG.47625	Zm00001d019627
MSTRG.47631	Zm00001d019629
MSTRG.47633	Zm00001d019632
MSTRG.47634	Zm00001d019633
MSTRG.47635	Zm00001d019635
MSTRG.47636	Zm00001d019631
MSTRG.47649	Zm00001d019637
MSTRG.47651	Zm00001d019650
MSTRG.47655	Zm00001d019645
MSTRG.47656	Zm00001d019641
MSTRG.47657	Zm00001d019642
MSTRG.47658	Zm00001d019643
MSTRG.47660	Zm00001d019644
MSTRG.47664	Zm00001d019648
MSTRG.47670	Zm00001d019656
MSTRG.47671	Zm00001d019655
MSTRG.47673	Zm00001d019659
MSTRG.47674	Zm00001d019660
MSTRG.47675	Zm00001d019668
MSTRG.47676	Zm00001d019664
MSTRG.47678	Zm00001d019669
MSTRG.47682	Zm00001d019674
MSTRG.47687	Zm00001d019676
MSTRG.47692	Zm00001d019677
MSTRG.47704	Zm00001d019688
MSTRG.47707	Zm00001d019692
MSTRG.47708	Zm00001d019693
MSTRG.47710	Zm00001d019695
MSTRG.47712	Zm00001d019696
MSTRG.47715	Zm00001d019670
MSTRG.47716	Zm00001d019671
MSTRG.47717	Zm00001d019672
MSTRG.47719	Zm00001d019681
MSTRG.47719	Zm00001d019684
MSTRG.47720	Zm00001d019678
MSTRG.47721	Zm00001d019679
MSTRG.47722	Zm00001d019680
MSTRG.47726	Zm00001d019682
MSTRG.47729	Zm00001d019701
MSTRG.47731	Zm00001d019704
MSTRG.47734	Zm00001d019703
MSTRG.47740	Zm00001d019705
MSTRG.47741	Zm00001d019700
MSTRG.47742	Zm00001d019697
MSTRG.47743	Zm00001d019698
MSTRG.47744	Zm00001d019699
MSTRG.47753	Zm00001d019706
MSTRG.47758	Zm00001d019709
MSTRG.47760	Zm00001d019711
MSTRG.47761	Zm00001d019712
MSTRG.47767	Zm00001d019718
MSTRG.47770	Zm00001d019729
MSTRG.47771	Zm00001d019731
MSTRG.47772	Zm00001d019732
MSTRG.47773	Zm00001d019727
MSTRG.47774	Zm00001d019725
MSTRG.47775	Zm00001d019726
MSTRG.47777	Zm00001d019734
MSTRG.47790	Zm00001d019733
MSTRG.47799	Zm00001d019719
MSTRG.47802	Zm00001d019721
MSTRG.47803	Zm00001d019721
MSTRG.47804	Zm00001d019723
MSTRG.47805	Zm00001d019724
MSTRG.47806	Zm00001d019754
MSTRG.47806	Zm00001d019755
MSTRG.47807	Zm00001d019750
MSTRG.47811	Zm00001d019753
MSTRG.47813	Zm00001d019751
MSTRG.47815	Zm00001d019752
MSTRG.47816	Zm00001d019745
MSTRG.47819	Zm00001d019744
MSTRG.47821	Zm00001d019758
MSTRG.47823	Zm00001d019759
MSTRG.47824	Zm00001d019760
MSTRG.47825	Zm00001d019756
MSTRG.47825	Zm00001d019757
MSTRG.47825	Zm00001d019756
MSTRG.47825	Zm00001d019757
MSTRG.47828	Zm00001d019763
MSTRG.47833	Zm00001d019764
MSTRG.47837	Zm00001d019768
MSTRG.47846	Zm00001d019770
MSTRG.47848	Zm00001d019771
MSTRG.47854	Zm00001d019776
MSTRG.47858	Zm00001d019778
MSTRG.47861	Zm00001d019775
MSTRG.47864	Zm00001d019788
MSTRG.47865	Zm00001d019765
MSTRG.47865	Zm00001d019766
MSTRG.47868	Zm00001d019789
MSTRG.47873	Zm00001d019796
MSTRG.47878	Zm00001d019803
MSTRG.47881	Zm00001d019804
MSTRG.47883	Zm00001d019792
MSTRG.47883	Zm00001d019793
MSTRG.47884	Zm00001d019794
MSTRG.47885	Zm00001d019805
MSTRG.47886	Zm00001d019806
MSTRG.47887	Zm00001d019807
MSTRG.47897	Zm00001d019813
MSTRG.47898	Zm00001d019814
MSTRG.47900	Zm00001d019815
MSTRG.47901	Zm00001d019816
MSTRG.47908	Zm00001d019817
MSTRG.47909	Zm00001d019818
MSTRG.47913	Zm00001d019821
MSTRG.47916	Zm00001d019822
MSTRG.47920	Zm00001d019808
MSTRG.47920	Zm00001d019809
MSTRG.47923	Zm00001d019825
MSTRG.47927	Zm00001d019830
MSTRG.47929	Zm00001d019824
MSTRG.47931	Zm00001d019834
MSTRG.47932	Zm00001d019835
MSTRG.47941	Zm00001d019836
MSTRG.47949	Zm00001d019855
MSTRG.47962	Zm00001d019850
MSTRG.47964	Zm00001d019852
MSTRG.47968	Zm00001d019861
MSTRG.47970	Zm00001d019856
MSTRG.47972	Zm00001d019857
MSTRG.47973	Zm00001d019858
MSTRG.47974	Zm00001d019862
MSTRG.47975	Zm00001d019865
MSTRG.47983	Zm00001d019866
MSTRG.47984	Zm00001d019866
MSTRG.48000	Zm00001d019873
MSTRG.48004	Zm00001d019879
MSTRG.48005	Zm00001d019875
MSTRG.48006	Zm00001d019881
MSTRG.48007	Zm00001d019880
MSTRG.48010	Zm00001d019887
MSTRG.48013	Zm00001d019890
MSTRG.48013	Zm00001d019892
MSTRG.48014	Zm00001d019889
MSTRG.48015	Zm00001d019895
MSTRG.48015	Zm00001d019896
MSTRG.48016	Zm00001d019897
MSTRG.48020	Zm00001d019898
MSTRG.48021	Zm00001d019899
MSTRG.48022	Zm00001d019900
MSTRG.48024	Zm00001d019901
MSTRG.48029	Zm00001d019905
MSTRG.48034	Zm00001d019910
MSTRG.48041	Zm00001d019912
MSTRG.48042	Zm00001d019914
MSTRG.48044	Zm00001d019915
MSTRG.48044	Zm00001d019917
MSTRG.48045	Zm00001d019916
MSTRG.48047	Zm00001d019907
MSTRG.48051	Zm00001d019908
MSTRG.48057	Zm00001d019920
MSTRG.48058	Zm00001d019918
MSTRG.48059	Zm00001d019919
MSTRG.48065	Zm00001d019925
MSTRG.48067	Zm00001d019922
MSTRG.48069	Zm00001d019923
MSTRG.48077	Zm00001d019926
MSTRG.48079	Zm00001d019933
MSTRG.48080	Zm00001d019934
MSTRG.48083	Zm00001d019936
MSTRG.48086	Zm00001d019937
MSTRG.48088	Zm00001d019938
MSTRG.48090	Zm00001d019945
MSTRG.48093	Zm00001d019943
MSTRG.48095	Zm00001d019944
MSTRG.48096	Zm00001d019946
MSTRG.48100	Zm00001d019953
MSTRG.48103	Zm00001d019952
MSTRG.48105	Zm00001d019956
MSTRG.48109	Zm00001d019958
MSTRG.48110	Zm00001d019957
MSTRG.48111	Zm00001d019947
MSTRG.48118	Zm00001d019950
MSTRG.48120	Zm00001d019969
MSTRG.48128	Zm00001d019948
MSTRG.48128	Zm00001d019949
MSTRG.48135	Zm00001d019960
MSTRG.48137	Zm00001d019963
MSTRG.48138	Zm00001d019961
MSTRG.48139	Zm00001d019962
MSTRG.48140	Zm00001d019967
MSTRG.48140	Zm00001d019968
MSTRG.48142	Zm00001d019966
MSTRG.48145	Zm00001d019981
MSTRG.48146	Zm00001d019983
MSTRG.48150	Zm00001d019978
MSTRG.48152	Zm00001d019976
MSTRG.48153	Zm00001d019977
MSTRG.48158	Zm00001d019979
MSTRG.48161	Zm00001d019980
MSTRG.48163	Zm00001d019985
MSTRG.48165	Zm00001d019987
MSTRG.48167	Zm00001d019993
MSTRG.48168	Zm00001d019991
MSTRG.48169	Zm00001d019992
MSTRG.48172	Zm00001d019994
MSTRG.48181	Zm00001d019999
MSTRG.48182	Zm00001d020000
MSTRG.48184	Zm00001d019988
MSTRG.48187	Zm00001d019989
MSTRG.48187	Zm00001d019990
MSTRG.48196	Zm00001d020001
MSTRG.48203	Zm00001d020003
MSTRG.48205	Zm00001d020002
MSTRG.48206	Zm00001d020004
MSTRG.48207	Zm00001d020005
MSTRG.48208	Zm00001d020006
MSTRG.48210	Zm00001d020008
MSTRG.48212	Zm00001d020009
MSTRG.48218	Zm00001d020011
MSTRG.48219	Zm00001d020013
MSTRG.48221	Zm00001d020012
MSTRG.48224	Zm00001d020014
MSTRG.48228	Zm00001d020015
MSTRG.48229	Zm00001d020016
MSTRG.48230	Zm00001d020017
MSTRG.48231	Zm00001d020018
MSTRG.48233	Zm00001d020019
MSTRG.48234	Zm00001d020021
MSTRG.48235	Zm00001d020020
MSTRG.48236	Zm00001d020025
MSTRG.48239	Zm00001d020023
MSTRG.48241	Zm00001d020037
MSTRG.48243	Zm00001d020028
MSTRG.48245	Zm00001d020030
MSTRG.48247	Zm00001d020031
MSTRG.48249	Zm00001d020032
MSTRG.48250	Zm00001d020033
MSTRG.48251	Zm00001d020034
MSTRG.48252	Zm00001d020035
MSTRG.48255	Zm00001d020036
MSTRG.48273	Zm00001d020041
MSTRG.48274	Zm00001d020038
MSTRG.48278	Zm00001d020040
MSTRG.48281	Zm00001d020042
MSTRG.48283	Zm00001d020043
MSTRG.48284	Zm00001d020044
MSTRG.48285	Zm00001d020045
MSTRG.48286	Zm00001d020052
MSTRG.48288	Zm00001d020046
MSTRG.48290	Zm00001d020051
MSTRG.48292	Zm00001d020053
MSTRG.48293	Zm00001d020054
MSTRG.48295	Zm00001d020055
MSTRG.48298	Zm00001d020058
MSTRG.48300	Zm00001d020057
MSTRG.48301	Zm00001d020059
MSTRG.48304	Zm00001d020060
MSTRG.48311	Zm00001d020062
MSTRG.48313	Zm00001d020063
MSTRG.48315	Zm00001d020068
MSTRG.48316	Zm00001d020064
MSTRG.48317	Zm00001d020065
MSTRG.48319	Zm00001d020066
MSTRG.48320	Zm00001d020081
MSTRG.48321	Zm00001d020082
MSTRG.48324	Zm00001d020069
MSTRG.48325	Zm00001d020074
MSTRG.48327	Zm00001d020070
MSTRG.48328	Zm00001d020071
MSTRG.48328	Zm00001d020073
MSTRG.48330	Zm00001d020072
MSTRG.48332	Zm00001d020077
MSTRG.48333	Zm00001d020093
MSTRG.48333	Zm00001d020094
MSTRG.48340	Zm00001d020096
MSTRG.48341	Zm00001d020086
MSTRG.48341	Zm00001d020087
MSTRG.48343	Zm00001d020088
MSTRG.48345	Zm00001d020091
MSTRG.48348	Zm00001d020103
MSTRG.48351	Zm00001d020097
MSTRG.48354	Zm00001d020100
MSTRG.48355	Zm00001d020101
MSTRG.48357	Zm00001d020102
MSTRG.48360	Zm00001d020107
MSTRG.48363	Zm00001d020108
MSTRG.48365	Zm00001d020109
MSTRG.48366	Zm00001d020110
MSTRG.48366	Zm00001d020112
MSTRG.48368	Zm00001d020111
MSTRG.48370	Zm00001d020113
MSTRG.48372	Zm00001d020114
MSTRG.48377	Zm00001d020119
MSTRG.48384	Zm00001d020120
MSTRG.48390	Zm00001d020124
MSTRG.48391	Zm00001d020125
MSTRG.48392	Zm00001d020117
MSTRG.48392	Zm00001d020118
MSTRG.48399	Zm00001d020128
MSTRG.48402	Zm00001d020129
MSTRG.48404	Zm00001d020133
MSTRG.48405	Zm00001d020134
MSTRG.48407	Zm00001d020135
MSTRG.48409	Zm00001d020136
MSTRG.48410	Zm00001d020137
MSTRG.48413	Zm00001d020138
MSTRG.48414	Zm00001d020139
MSTRG.48417	Zm00001d020140
MSTRG.48418	Zm00001d020141
MSTRG.48419	Zm00001d020147
MSTRG.48420	Zm00001d020144
MSTRG.48421	Zm00001d020145
MSTRG.48422	Zm00001d020146
MSTRG.48425	Zm00001d020148
MSTRG.48426	Zm00001d020149
MSTRG.48427	Zm00001d020150
MSTRG.48429	Zm00001d020160
MSTRG.48430	Zm00001d020161
MSTRG.48431	Zm00001d020162
MSTRG.48437	Zm00001d020170
MSTRG.48440	Zm00001d020169
MSTRG.48443	Zm00001d020158
MSTRG.48444	Zm00001d020152
MSTRG.48446	Zm00001d020156
MSTRG.48447	Zm00001d020157
MSTRG.48448	Zm00001d020171
MSTRG.48448	Zm00001d020172
MSTRG.48455	Zm00001d020179
MSTRG.48456	Zm00001d020175
MSTRG.48457	Zm00001d020176
MSTRG.48459	Zm00001d020177
MSTRG.48460	Zm00001d020178
MSTRG.48463	Zm00001d020180
MSTRG.48465	Zm00001d020182
MSTRG.48468	Zm00001d020183
MSTRG.48469	Zm00001d020193
MSTRG.48470	Zm00001d020194
MSTRG.48474	Zm00001d020185
MSTRG.48477	Zm00001d020186
MSTRG.48479	Zm00001d020187
MSTRG.48480	Zm00001d020188
MSTRG.48481	Zm00001d020189
MSTRG.48482	Zm00001d020190
MSTRG.48483	Zm00001d020191
MSTRG.48484	Zm00001d020192
MSTRG.48492	Zm00001d020206
MSTRG.48493	Zm00001d020205
MSTRG.48495	Zm00001d020201
MSTRG.48496	Zm00001d020195
MSTRG.48497	Zm00001d020198
MSTRG.48498	Zm00001d020199
MSTRG.48500	Zm00001d020202
MSTRG.48503	Zm00001d020203
MSTRG.48504	Zm00001d020204
MSTRG.48506	Zm00001d020214
MSTRG.48507	Zm00001d020213
MSTRG.48508	Zm00001d020208
MSTRG.48509	Zm00001d020209
MSTRG.48510	Zm00001d020210
MSTRG.48511	Zm00001d020211
MSTRG.48512	Zm00001d020219
MSTRG.48514	Zm00001d020220
MSTRG.48515	Zm00001d020222
MSTRG.48516	Zm00001d020223
MSTRG.48517	Zm00001d020224
MSTRG.48520	Zm00001d020225
MSTRG.48527	Zm00001d020228
MSTRG.48529	Zm00001d020227
MSTRG.48532	Zm00001d020229
MSTRG.48534	Zm00001d020249
MSTRG.48535	Zm00001d020250
MSTRG.48536	Zm00001d020248
MSTRG.48538	Zm00001d020251
MSTRG.48541	Zm00001d020255
MSTRG.48542	Zm00001d020256
MSTRG.48543	Zm00001d020257
MSTRG.48545	Zm00001d020260
MSTRG.48546	Zm00001d020259
MSTRG.48548	Zm00001d020261
MSTRG.48549	Zm00001d020262
MSTRG.48551	Zm00001d020264
MSTRG.48554	Zm00001d020265
MSTRG.48555	Zm00001d020230
MSTRG.48556	Zm00001d020231
MSTRG.48558	Zm00001d020236
MSTRG.48560	Zm00001d020232
MSTRG.48561	Zm00001d020233
MSTRG.48563	Zm00001d020234
MSTRG.48564	Zm00001d020237
MSTRG.48565	Zm00001d020238
MSTRG.48568	Zm00001d020242
MSTRG.48571	Zm00001d020243
MSTRG.48573	Zm00001d020289
MSTRG.48575	Zm00001d020285
MSTRG.48576	Zm00001d020287
MSTRG.48580	Zm00001d020296
MSTRG.48581	Zm00001d020297
MSTRG.48583	Zm00001d020298
MSTRG.48584	Zm00001d020290
MSTRG.48584	Zm00001d020292
MSTRG.48585	Zm00001d020291
MSTRG.48589	Zm00001d020266
MSTRG.48590	Zm00001d020267
MSTRG.48591	Zm00001d020268
MSTRG.48592	Zm00001d020269
MSTRG.48593	Zm00001d020270
MSTRG.48594	Zm00001d020271
MSTRG.48595	Zm00001d020272
MSTRG.48596	Zm00001d020273
MSTRG.48598	Zm00001d020274
MSTRG.48601	Zm00001d020275
MSTRG.48607	Zm00001d020277
MSTRG.48607	Zm00001d020278
MSTRG.48608	Zm00001d020279
MSTRG.48609	Zm00001d020280
MSTRG.48611	Zm00001d020281
MSTRG.48612	Zm00001d020282
MSTRG.48614	Zm00001d020283
MSTRG.48614	Zm00001d020284
MSTRG.48616	Zm00001d020303
MSTRG.48618	Zm00001d020304
MSTRG.48619	Zm00001d020305
MSTRG.48620	Zm00001d020306
MSTRG.48623	Zm00001d020307
MSTRG.48623	Zm00001d020308
MSTRG.48624	Zm00001d020309
MSTRG.48629	Zm00001d020315
MSTRG.48631	Zm00001d020316
MSTRG.48633	Zm00001d020317
MSTRG.48634	Zm00001d020310
MSTRG.48639	Zm00001d020311
MSTRG.48640	Zm00001d020312
MSTRG.48642	Zm00001d020313
MSTRG.48646	Zm00001d020319
MSTRG.48650	Zm00001d020322
MSTRG.48652	Zm00001d020323
MSTRG.48653	Zm00001d020326
MSTRG.48654	Zm00001d020327
MSTRG.48656	Zm00001d020325
MSTRG.48657	Zm00001d020329
MSTRG.48659	Zm00001d020330
MSTRG.48660	Zm00001d020331
MSTRG.48662	Zm00001d020332
MSTRG.48663	Zm00001d020333
MSTRG.48664	Zm00001d020335
MSTRG.48665	Zm00001d020337
MSTRG.48666	Zm00001d020339
MSTRG.48671	Zm00001d020342
MSTRG.48675	Zm00001d020348
MSTRG.48677	Zm00001d020343
MSTRG.48680	Zm00001d020345
MSTRG.48681	Zm00001d020344
MSTRG.48684	Zm00001d020354
MSTRG.48685	Zm00001d020350
MSTRG.48687	Zm00001d020351
MSTRG.48688	Zm00001d020352
MSTRG.48689	Zm00001d020353
MSTRG.48690	Zm00001d020358
MSTRG.48691	Zm00001d020355
MSTRG.48692	Zm00001d020356
MSTRG.48693	Zm00001d020357
MSTRG.48696	Zm00001d020359
MSTRG.48698	Zm00001d020362
MSTRG.48703	Zm00001d020361
MSTRG.48705	Zm00001d020363
MSTRG.48707	Zm00001d020364
MSTRG.48707	Zm00001d020365
MSTRG.48710	Zm00001d020366
MSTRG.48710	Zm00001d020367
MSTRG.48712	Zm00001d020371
MSTRG.48714	Zm00001d020374
MSTRG.48714	Zm00001d020375
MSTRG.48716	Zm00001d020378
MSTRG.48717	Zm00001d020385
MSTRG.48718	Zm00001d020387
MSTRG.48719	Zm00001d020382
MSTRG.48719	Zm00001d020384
MSTRG.48720	Zm00001d020383
MSTRG.48721	Zm00001d020380
MSTRG.48722	Zm00001d020381
MSTRG.48727	Zm00001d020404
MSTRG.48730	Zm00001d020390
MSTRG.48732	Zm00001d020391
MSTRG.48733	Zm00001d020392
MSTRG.48734	Zm00001d020393
MSTRG.48735	Zm00001d020396
MSTRG.48736	Zm00001d020394
MSTRG.48738	Zm00001d020395
MSTRG.48740	Zm00001d020399
MSTRG.48740	Zm00001d020402
MSTRG.48742	Zm00001d020400
MSTRG.48743	Zm00001d020401
MSTRG.48746	Zm00001d020403
MSTRG.48748	Zm00001d020405
MSTRG.48750	Zm00001d020409
MSTRG.48751	Zm00001d020407
MSTRG.48752	Zm00001d020408
MSTRG.48753	Zm00001d020412
MSTRG.48756	Zm00001d020411
MSTRG.48759	Zm00001d020413
MSTRG.48760	Zm00001d020414
MSTRG.48762	Zm00001d020415
MSTRG.48763	Zm00001d020416
MSTRG.48767	Zm00001d020417
MSTRG.48770	Zm00001d020419
MSTRG.48771	Zm00001d020420
MSTRG.48772	Zm00001d020421
MSTRG.48774	Zm00001d020429
MSTRG.48775	Zm00001d020424
MSTRG.48777	Zm00001d020425
MSTRG.48778	Zm00001d020426
MSTRG.48779	Zm00001d020427
MSTRG.48780	Zm00001d020428
MSTRG.48782	Zm00001d020430
MSTRG.48787	Zm00001d020441
MSTRG.48788	Zm00001d020442
MSTRG.48790	Zm00001d020443
MSTRG.48794	Zm00001d020448
MSTRG.48795	Zm00001d020444
MSTRG.48796	Zm00001d020445
MSTRG.48798	Zm00001d020446
MSTRG.48799	Zm00001d020450
MSTRG.48800	Zm00001d020449
MSTRG.48802	Zm00001d020452
MSTRG.48804	Zm00001d020453
MSTRG.48806	Zm00001d020457
MSTRG.48808	Zm00001d020454
MSTRG.48810	Zm00001d020459
MSTRG.48812	Zm00001d020460
MSTRG.48813	Zm00001d020461
MSTRG.48817	Zm00001d020463
MSTRG.48831	Zm00001d020470
MSTRG.48832	Zm00001d020471
MSTRG.48833	Zm00001d020477
MSTRG.48843	Zm00001d020485
MSTRG.48844	Zm00001d020472
MSTRG.48862	Zm00001d020473
MSTRG.48867	Zm00001d020475
MSTRG.48869	Zm00001d020484
MSTRG.48870	Zm00001d020486
MSTRG.48871	Zm00001d020487
MSTRG.48872	Zm00001d020488
MSTRG.48874	Zm00001d020489
MSTRG.48875	Zm00001d020490
MSTRG.48876	Zm00001d020491
MSTRG.48877	Zm00001d020492
MSTRG.48878	Zm00001d020479
MSTRG.48879	Zm00001d020476
MSTRG.48880	Zm00001d020508
MSTRG.48881	Zm00001d020496
MSTRG.48882	Zm00001d020497
MSTRG.48883	Zm00001d020493
MSTRG.48884	Zm00001d020494
MSTRG.48885	Zm00001d020495
MSTRG.48888	Zm00001d020500
MSTRG.48889	Zm00001d020498
MSTRG.48892	Zm00001d020501
MSTRG.48894	Zm00001d020502
MSTRG.48895	Zm00001d020506
MSTRG.48896	Zm00001d020504
MSTRG.48897	Zm00001d020505
MSTRG.48898	Zm00001d020432
MSTRG.48899	Zm00001d020431
MSTRG.48905	Zm00001d020438
MSTRG.48906	Zm00001d020433
MSTRG.48908	Zm00001d020434
MSTRG.48910	Zm00001d020435
MSTRG.48911	Zm00001d020436
MSTRG.48912	Zm00001d020437
MSTRG.48914	Zm00001d020439
MSTRG.48918	Zm00001d020519
MSTRG.48919	Zm00001d020521
MSTRG.48920	Zm00001d020510
MSTRG.48922	Zm00001d020511
MSTRG.48923	Zm00001d020512
MSTRG.48924	Zm00001d020513
MSTRG.48925	Zm00001d020514
MSTRG.48927	Zm00001d020515
MSTRG.48927	Zm00001d020516
MSTRG.48928	Zm00001d020517
MSTRG.48932	Zm00001d020533
MSTRG.48934	Zm00001d020534
MSTRG.48935	Zm00001d020535
MSTRG.48936	Zm00001d020530
MSTRG.48937	Zm00001d020524
MSTRG.48942	Zm00001d020526
MSTRG.48944	Zm00001d020527
MSTRG.48945	Zm00001d020528
MSTRG.48947	Zm00001d020529
MSTRG.48948	Zm00001d020531
MSTRG.48949	Zm00001d020532
MSTRG.48952	Zm00001d020536
MSTRG.48954	Zm00001d020537
MSTRG.48955	Zm00001d020538
MSTRG.48956	Zm00001d020539
MSTRG.48957	Zm00001d020540
MSTRG.48959	Zm00001d020541
MSTRG.48960	Zm00001d020544
MSTRG.48961	Zm00001d020542
MSTRG.48962	Zm00001d020552
MSTRG.48963	Zm00001d020543
MSTRG.48965	Zm00001d020550
MSTRG.48966	Zm00001d020547
MSTRG.48967	Zm00001d020548
MSTRG.48969	Zm00001d020549
MSTRG.48970	Zm00001d020551
MSTRG.48971	Zm00001d020553
MSTRG.48973	Zm00001d020554
MSTRG.48974	Zm00001d020555
MSTRG.48975	Zm00001d020557
MSTRG.48977	Zm00001d020556
MSTRG.48980	Zm00001d020558
MSTRG.48982	Zm00001d020559
MSTRG.48983	Zm00001d020573
MSTRG.48984	Zm00001d020574
MSTRG.48986	Zm00001d020575
MSTRG.48987	Zm00001d020560
MSTRG.48988	Zm00001d020561
MSTRG.48989	Zm00001d020562
MSTRG.48991	Zm00001d020563
MSTRG.48995	Zm00001d020571
MSTRG.48996	Zm00001d020568
MSTRG.48997	Zm00001d020569
MSTRG.49001	Zm00001d020572
MSTRG.49003	Zm00001d020624
MSTRG.49004	Zm00001d020626
MSTRG.49005	Zm00001d020627
MSTRG.49006	Zm00001d020628
MSTRG.49010	Zm00001d020630
MSTRG.49012	Zm00001d020629
MSTRG.49013	Zm00001d020578
MSTRG.49014	Zm00001d020577
MSTRG.49015	Zm00001d020580
MSTRG.49016	Zm00001d020584
MSTRG.49016	Zm00001d020585
MSTRG.49017	Zm00001d020581
MSTRG.49018	Zm00001d020582
MSTRG.49019	Zm00001d020583
MSTRG.49020	Zm00001d020586
MSTRG.49021	Zm00001d020593
MSTRG.49022	Zm00001d020587
MSTRG.49023	Zm00001d020588
MSTRG.49024	Zm00001d020590
MSTRG.49024	Zm00001d020592
MSTRG.49025	Zm00001d020591
MSTRG.49026	Zm00001d020589
MSTRG.49030	Zm00001d020594
MSTRG.49031	Zm00001d020595
MSTRG.49032	Zm00001d020597
MSTRG.49033	Zm00001d020598
MSTRG.49034	Zm00001d020599
MSTRG.49035	Zm00001d020600
